dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
0,0.5466952622343537,0.2274111675126903,0.1009453349773941,0.0,0.0,0.4935251798561151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559792027729636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5516344966530188,0.7421319796954314,0.0032881216605014,0.0305343511450381,0.5306553911205074,0.0,0.0,0.3502673796791444,0.2184873949579832,0.2318840579710145,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6374861896406057,0.2868020304568528,0.0300041101520756,0.2595419847328244,0.160676532769556,0.1575539568345323,0.0,0.0,0.2331932773109243,0.0,0.1666666666666666,0.2,0.0,0.0,0.0072463768115942,0.0895295902883156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5040293754468057,0.0243654822335025,0.5178791615289766,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.7263157894736842,0.7137745974955277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5540391239357899,0.0715736040609137,0.3961364570489108,0.0,0.0,0.0,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.4246116851887957,0.2771573604060913,0.0,0.015267175572519,0.2135306553911205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
5,0.4954507051407032,0.0507614213197969,0.5739416358405262,0.0,0.0,0.0079136690647482,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.57330863716124,0.300507614213198,0.0727496917385943,0.0,0.0105708245243128,0.076978417266187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5052316890881914,0.1573604060913705,0.2815454171804357,0.0,0.0,0.0043165467625899,0.1929824561403508,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.1896243291592128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6026190940404237,0.2837563451776649,0.0133990957665433,0.1297709923664122,0.3953488372093023,0.0,0.0,0.0,0.476890756302521,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4927861181516865,0.0761421319796954,0.4547472256473489,0.0,0.0,0.0007194244604316,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4715019172028336,0.6436548223350254,0.0008220304151253,0.1068702290076335,0.5687103594080338,0.0,0.0,0.2272727272727272,0.0,0.3188405797101449,0.0833333333333333,0.0,0.0,0.0,0.3405797101449275,0.456752655538695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4792682134269188,0.4817258883248731,0.0108508014796547,0.1603053435114503,0.5264270613107822,0.0,0.0,0.1791443850267379,0.0,0.2898550724637681,0.0833333333333333,0.0,0.0,0.0,0.4565217391304347,0.4734446130500758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5107558328459089,0.1634517766497462,0.4229346485819975,0.0076335877862595,0.0,0.0,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0842105263157894,0.0429338103756708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.436277377006564,0.5695431472081218,0.0,0.015267175572519,0.5306553911205074,0.0,0.0,0.0,0.6134453781512605,0.0,0.0,0.4428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2306817443296289,0.5269035532994923,0.0,0.0,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227424749163879,0.1543408360128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4250991096380061,0.3431472081218274,0.0,0.0763358778625954,0.5306553911205074,0.0,0.0,0.0,0.592436974789916,0.0,0.0,0.6142857142857143,0.0,0.0,0.0688405797101449,0.0880121396054628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5632027035809449,0.6086294416243655,0.2336210439786272,0.0,0.0,0.2107913669064748,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5697666861636447,0.165989847715736,0.3642416769420468,0.0,0.0,0.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.3052631578947368,0.2754919499105545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4761162019886917,0.5355329949238579,0.0326346074804767,0.0381679389312977,0.5306553911205074,0.0,0.0,0.3663101604278075,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4935659972704231,0.0725888324873096,0.681298808055898,0.0,0.0,0.0057553956834532,0.2807017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4261714434262689,0.5852791878172589,0.0,0.099236641221374,0.5158562367864693,0.0,0.0,0.0280748663101604,0.0,0.0,0.125,0.0,0.0,0.0,0.4239130434782608,0.5220030349013657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.514005329173978,0.6390862944162436,0.0,0.3893129770992366,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4978553324234743,0.148730964467005,0.2858199753390875,0.0,0.0,0.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4942808864625983,0.2258883248730964,0.2778462803123716,0.0,0.0,0.0151079136690647,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5009098589718594,0.2609137055837564,0.0512946979038224,0.0,0.3150105708245243,0.1366906474820144,0.0,0.1818181818181818,0.0,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4927861181516865,0.3106598984771573,0.1619399917796958,0.0,0.0042283298097251,0.2294964028776978,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5066289725092611,0.3096446700507614,0.2174270448006576,0.0534351145038167,0.0,0.1589928057553956,0.1929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5141353090271008,0.1873096446700507,0.2073160706946157,0.0,0.0,0.0338129496402877,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.8736842105263158,0.8014311270125224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4379021251705985,0.434010152284264,0.0,0.0229007633587786,0.5200845665961945,0.0,0.0,0.1430481283422459,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.3514492753623188,0.4157814871016692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4567492038733996,0.5304568527918782,0.000164406083025,0.0534351145038167,0.0338266384778012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198996655518394,0.22508038585209,0.0,0.0,0.1428571428571428,0.0,0.6030534351145038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.3677779944108663,0.6055837563451777,8.220304151253596e-05,0.2748091603053435,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.4885617729251966,0.6091370558375635,0.0,0.2137404580152671,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.6984142457919023,0.5446700507614213,0.0,0.4961832061068702,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.477253525703516,0.3964467005076142,0.0558980682285244,0.015267175572519,0.2494714587737843,0.2438848920863309,0.0,0.0374331550802139,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.391304347826087,0.5356600910470409,0.0,0.0,0.0,0.1689774696707105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.338630012348086,0.6492385786802031,0.0801479654747225,0.2137404580152671,0.5961945031712473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0588235294117647,0.0095541401273885,0.125,0.0,0.0,0.0,0.0
0,0.4600311951647494,0.1532994923857868,0.0529387587340731,0.0,0.0,0.6884892086330935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064308681672025,0.0,0.6889081455805892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5083512055631377,0.0751269035532995,0.4402794903411426,0.0,0.0,0.0,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.6526315789473685,0.5599284436493739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5353545200493923,0.2065989847715736,0.3454171804356761,0.0458015267175572,0.0,0.0,0.1228070175438596,0.0,0.0,0.0,0.0,0.0,0.3052631578947368,0.2683363148479427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6765451355039969,0.2532994923857868,0.0508014796547472,0.0305343511450381,0.1501057082452431,0.537410071942446,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0468227424749163,0.0160771704180064,0.0,0.6759098786828422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4586339117436797,0.4548223350253807,0.0,0.0839694656488549,0.5306553911205074,0.0,0.0,0.2606951871657754,0.0714285714285714,0.3043478260869565,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.4930785728212127,0.3233502538071066,0.1229757501027538,0.0,0.0,0.1086330935251798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.4955156950672645,0.0736040609137055,0.334812988080559,0.0,0.0,0.076978417266187,0.0175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684575389948007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4480405537141743,0.516243654822335,0.0039457459926017,0.2977099236641221,0.1078224101479915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557971014492753,0.2534142640364188,0.3051839464882943,0.0964630225080385,0.0,0.0,0.0,0.0,0.3944020356234097,0.0,0.0,0.0,0.1496815286624203,0.0,0.0,0.0,0.0,0.0
6,0.4732241502567102,0.5258883248730964,0.1274969173859433,0.4427480916030534,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5185871189965555,0.2756345177664974,0.2234278668310727,0.0534351145038167,0.0126849894291754,0.1129496402877697,0.0701754385964912,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.737408201728732,0.0253807106598984,0.3012741471434443,0.0229007633587786,0.0,0.0,0.175438596491228,0.0,0.0,0.0,0.125,0.0,0.5052631578947369,0.481216457960644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4932410476376161,0.1380710659898477,0.5445951500205508,0.0,0.0063424947145877,0.0,0.4385964912280701,0.0,0.0,0.0,0.0,0.0,0.3473684210526316,0.3434704830053667,0.0326086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3775264833950738,0.3862944162436548,0.0050143855322646,0.0076335877862595,0.4164904862579281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
6,0.5174497952817313,0.4862944162436548,0.0,0.1450381679389313,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
3,0.488626762851758,0.4243654822335025,0.0919030004110152,0.0305343511450381,0.3826638477801268,0.0,0.0,0.141711229946524,0.2373949579831932,0.144927536231884,0.0,0.1571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5288880223565348,0.5137055837563452,0.1058775174681463,0.0,0.0,0.2640287769784172,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4749138883473062,0.4177664974619289,0.0027949034114262,0.1450381679389313,0.5095137420718816,0.0,0.0,0.0735294117647058,0.0,0.0869565217391304,0.0833333333333333,0.0,0.0,0.0,0.5108695652173914,0.6403641881638846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4426138948462988,0.7243654822335025,0.0,0.0458015267175572,0.6892177589852009,0.0,0.0,0.5614973262032086,0.0,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5889062195359719,0.6055837563451777,0.0167694204685573,0.1297709923664122,0.4038054968287526,0.0287769784172661,0.0,0.1818181818181818,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5284005979073244,0.434010152284264,0.1391697492807234,0.0,0.0,0.2280575539568345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4324754663027231,0.6213197969543147,0.0,0.0381679389312977,0.5517970401691332,0.0,0.0,0.46524064171123,0.0903361344537815,0.5362318840579711,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5236238383050628,0.2096446700507614,0.1562679819153308,0.0,0.0,0.0935251798561151,0.0,0.0120320855614973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3779489179177227,0.7,0.0198109330045211,0.0687022900763358,0.5285412262156448,0.0,0.0,0.3983957219251337,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4951907454344577,0.1482233502538071,0.321167283189478,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.4631578947368421,0.4347048300536673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4127185286280626,0.5203045685279187,0.0,0.0305343511450381,0.5285412262156448,0.0,0.0,0.0,0.7331932773109243,0.0,0.0,0.5571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5084811854162605,0.5543147208121827,0.000164406083025,0.099236641221374,0.4989429175475687,0.0,0.0,0.1470588235294117,0.1092436974789916,0.1304347826086956,0.0,0.1,0.0,0.0,0.6304347826086957,0.5599393019726859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4212322090076038,0.4213197969543147,0.1024249897246198,0.0229007633587786,0.5285412262156448,0.0,0.0,0.0,0.5903361344537815,0.0,0.0,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.427211282251251,0.3015228426395939,0.0,0.1145038167938931,0.53276955602537,0.0,0.0,0.1176470588235294,0.2331932773109243,0.1594202898550724,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4977578475336323,0.4218274111675127,0.1204274558158651,0.0,0.0,0.2453237410071942,0.2807017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0713201820940819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5003574445960876,0.3025380710659898,0.1103986847513358,0.0763358778625954,0.2114164904862579,0.1690647482014388,0.0,0.1296791443850267,0.0903361344537815,0.0579710144927536,0.0,0.0714285714285714,0.0,0.0,0.0978260869565217,0.1881638846737481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4428413595892637,0.5766497461928934,0.0392930538429921,0.0610687022900763,0.507399577167019,0.0,0.0,0.5280748663101604,0.0,0.6521739130434783,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4242542405927081,0.5406091370558376,0.013810110974106,0.015267175572519,0.5306553911205074,0.0,0.0,0.4919786096256685,0.0483193277310924,0.4492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4486904529797881,0.4355329949238579,0.0003288121660501,0.0458015267175572,0.507399577167019,0.0,0.0,0.0280748663101604,0.0,0.0,0.0,0.0,0.0,0.0,0.7971014492753623,0.7784522003034902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4658477935919932,0.6213197969543147,0.1474722564734895,0.0763358778625954,0.4101479915433403,0.018705035971223,0.0,0.0,0.6470588235294118,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.486514590238513,0.516751269035533,0.0,0.4580152671755725,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5329173978033405,0.3532994923857868,0.0,0.0839694656488549,0.5264270613107822,0.0,0.0,0.0,0.6890756302521008,0.0,0.0,0.6285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4945408461688438,0.0604060913705583,0.5297163995067817,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.4491453824657178,0.5791878172588832,0.0143855322646937,0.4045801526717557,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5141353090271008,0.1010152284263959,0.3420468557336621,0.0,0.0,0.0,0.1403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4936309871969844,0.5096446700507614,0.1836415947390053,0.0,0.0,0.1525179856115107,0.2456140350877192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.8279716643920192,0.1908629441624365,0.4157007809288943,0.0,0.0,0.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.8978033404822252,0.2527918781725888,0.1634196465269215,0.4351145038167939,0.5116279069767442,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.516214986677065,0.0700507614213198,0.5549527332511303,0.0305343511450381,0.0,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5100409436537336,0.0649746192893401,0.5875873407316071,0.0,0.0,0.0,0.3859649122807017,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.3542039355992844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5493273542600897,0.1263959390862944,0.2997122893547061,0.1374045801526717,0.0,0.0323741007194244,0.2456140350877192,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077989601386481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4987651913953337,0.5812182741116751,0.4453760789149198,0.0,0.0,0.1266187050359712,0.3859649122807017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5018522129069994,0.0563451776649746,0.3215782983970406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105263157894736,0.0143112701252236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5163449665301878,0.3893401015228426,0.0069872585285655,0.0381679389312977,0.5348837209302325,0.0,0.0,0.3836898395721925,0.1197478991596638,0.2608695652173913,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
